Filename, TSM, FileMeanOS, SMOS, OMOS27,
Child_1_PV_IPL_82.58_per.wav,82.58,4.019490154,4.019490242,4.259762526, 
C_minor_Aeolian_HPTSM_78.21_per.wav,78.21,3.251839026,3.251838923,3.646328449, 
Female_10_WSOLA_166.7_per.wav,166.7,3.635607981,3.635607958,4.047193289, 
Male_9_HPTSM_44.27_per.wav,44.27,1.607216023,1.607216001,1.608374774, 
Female_8_WSOLA_44.27_per.wav,44.27,2.259133779,2.259133816,2.153499722, 
Female_BV_2_FESOLA_192.4_per.wav,192.4,2.364092673,2.364092708,2.682159543, 
Male_5_HPTSM_166.7_per.wav,166.7,2.966481784,2.966481805,3.031858683, 
C_minor_Aeolian_uTVS_53.83_per.wav,53.83,2.889200568,2.889200568,2.347996116, 
Female_12_PV_IPL_78.21_per.wav,78.21,4.11161544,4.111615419,4.098086357, 
Male_9_WSOLA_82.58_per.wav,82.58,3.342894489,3.342894554,3.723414183, 
There_is_no_way_PV_65.24_per.wav,65.24,2.747099568,2.747099519,2.793707013, 
Male_15_uTVS_78.21_per.wav,78.21,3.289718143,3.289718151,3.416747808, 
Female_12_PV_138.1_per.wav,138.1,3.044132962,3.044132948,3.649587393, 
Solo_flute_1_PV_65.24_per.wav,65.24,3.855046322,3.855046272,3.835537195, 
Piano_Allegro_HPTSM_38.38_per.wav,38.38,2.318062873,2.318062901,2.225703835, 
Triangle_01_FESOLA_38.38_per.wav,38.38,2.334158897,2.334158897,2.255717635, 
Tambourine_01_PV_IPL_82.58_per.wav,82.58,4.029526394,4.029526472,3.961305618, 
Jazz_1_FESOLA_65.24_per.wav,65.24,1.249594788,1.249594793,1.437367201, 
Saxophones_3_FESOLA_44.27_per.wav,44.27,1.612853907,1.612853885,1.917689383, 
Electropop_6_HPTSM_166.7_per.wav,166.7,4.127146118,4.127146006,3.815816402, 
Brass_and_perc_5_FESOLA_78.21_per.wav,78.21,3.565394644,3.56539464,3.566725492, 
Female_5_PV_IPL_192.4_per.wav,192.4,3.900700017,3.900700092,3.85949707, 
Solo_flute_3_FESOLA_78.21_per.wav,78.21,4.358385807,4.358385801,4.206737995, 
Saxophones_4_PV_38.38_per.wav,38.38,2.813328681,2.813328624,2.883372903, 
Saxophones_1_uTVS_166.7_per.wav,166.7,4.572697733,4.572697639,4.242165327, 
Sop_Sax_05_FESOLA_78.21_per.wav,78.21,4.401265773,4.40126586,4.433198214, 
Child_2_WSOLA_99.61_per.wav,99.61,4.856254941,4.856255054,4.320535421, 
Male_12_HPTSM_138.1_per.wav,138.1,3.523833718,3.523833752,3.371041536, 
Alto_Sax_06_HPTSM_53.83_per.wav,53.83,4.153102262,4.15310216,4.140380859, 
Yellow_1_uTVS_44.27_per.wav,44.27,3.254067475,3.254067421,3.287332773, 
Vaccum_cleaner_2_uTVS_166.7_per.wav,166.7,4.170382359,4.170382261,4.1021595, 
Rock_2_WSOLA_78.21_per.wav,78.21,2.781891798,2.781891823,3.48642993, 
Male_7_WSOLA_192.4_per.wav,192.4,4.045219902,4.045219898,3.771030426, 
Female_12_FESOLA_78.21_per.wav,78.21,3.965049118,3.965049028,4.197153091, 
Brass_and_perc_6_PV_IPL_138.1_per.wav,138.1,4.305667879,4.305667877,4.515423536, 
Oboe_cello_2_PV_99.61_per.wav,99.61,4.613992516,4.613992453,4.253767252, 
Female_BV_1_FESOLA_166.7_per.wav,166.7,1.944474269,1.94447428,2.267218828, 
Yellow_1_HPTSM_44.27_per.wav,44.27,3.844159187,3.844159126,3.528131485, 
Male_23_PV_IPL_166.7_per.wav,166.7,4.017620434,4.017620325,3.805771589, 
Male_7_FESOLA_38.38_per.wav,38.38,1.477712754,1.47771275,1.918404162, 
Male_12_uTVS_65.24_per.wav,65.24,2.167559015,2.167559028,2.716798782, 
C_minor_Aeolian_FESOLA_82.58_per.wav,82.58,2.352409135,2.352409124,2.450449228, 
Male_18_PV_IPL_138.1_per.wav,138.1,3.455372692,3.45537281,3.815712452, 
Female_6_FESOLA_192.4_per.wav,192.4,4.093768258,4.093768358,3.941626787, 
Voice_and_Piano_4_HPTSM_166.7_per.wav,166.7,3.105545015,3.105545044,3.182325363, 
Shaker_01_PV_IPL_82.58_per.wav,82.58,4.44457408,4.444574118,3.977288485, 
Chiptune_uTVS_44.27_per.wav,44.27,2.896218981,2.896219015,3.048148632, 
Male_2_PV_IPL_82.58_per.wav,82.58,4.390340341,4.390340328,3.789638758, 
Synth_Pad_1_PV_65.24_per.wav,65.24,3.662267924,3.662267923,3.521188974, 
Jazz_2_PV_44.27_per.wav,44.27,3.079325467,3.079325438,3.325673342, 
G_Minor_PV_138.1_per.wav,138.1,3.494588714,3.494588614,3.192333937, 
Male_9_uTVS_44.27_per.wav,44.27,1.822223645,1.822223663,1.752612054, 
E_piano_1_HPTSM_99.61_per.wav,99.61,4.552851347,4.552851439,4.546778679, 
Rain_Stick_St_04_PV_65.24_per.wav,65.24,2.271101345,2.271101356,2.765457749, 
Synth_Pad_1_WSOLA_82.58_per.wav,82.58,4.111021217,4.11102128,3.785629511, 
Thumb_Piano_01_PV_IPL_65.24_per.wav,65.24,3.331379611,3.331379652,3.366953135, 
Male_15_PV_IPL_44.27_per.wav,44.27,1.873220332,1.873220325,1.891687751, 
Oriental_2_uTVS_78.21_per.wav,78.21,3.958898601,3.958898544,3.957422972, 
Tambourine_01_WSOLA_192.4_per.wav,192.4,4.524481231,4.524481297,4.3994627, 
Voice_and_Piano_5_FESOLA_99.61_per.wav,99.61,4.354319081,4.354319096,4.157662153, 
Male_19_PV_166.7_per.wav,166.7,2.568801676,2.568801641,3.174146175, 
Yellow_2_WSOLA_166.7_per.wav,166.7,4.291209616,4.291209698,4.626081467, 
Triangle_01_uTVS_44.27_per.wav,44.27,3.511667539,3.51166749,3.421849251, 
G_Minor_FESOLA_82.58_per.wav,82.58,2.285817816,2.285817862,2.833859444, 
Dorothy_2_PV_53.83_per.wav,53.83,3.029564613,3.029564619,2.976367712, 
Voice_and_Piano_4_FESOLA_78.21_per.wav,78.21,2.296757145,2.296757102,3.130967617, 
Male_12_FESOLA_166.7_per.wav,166.7,2.807840723,2.807840705,3.548279524, 
Child_2_PV_44.27_per.wav,44.27,2.080974054,2.080974102,2.154219985, 
Tambourine_02_HPTSM_192.4_per.wav,192.4,3.989771753,3.989771843,3.874571085, 
Voice_and_Piano_5_PV_53.83_per.wav,53.83,2.968987822,2.968987823,3.336087227, 
Male_sing_1_PV_IPL_44.27_per.wav,44.27,1.795170948,1.795170963,2.123036742, 
Triangle_01_FESOLA_44.27_per.wav,44.27,2.314399752,2.314399719,2.156341553, 
Alto_Sax_08_WSOLA_44.27_per.wav,44.27,3.144628361,3.144628286,3.330578804, 
Oboe_piano_2_WSOLA_99.61_per.wav,99.61,4.015465765,4.015465736,4.075281382, 
Alto_Sax_16_WSOLA_166.7_per.wav,166.7,4.545805118,4.545805216,3.879396915, 
Female_11_uTVS_138.1_per.wav,138.1,4.420992134,4.420992136,4.038282394, 
Perc_2_WSOLA_192.4_per.wav,192.4,4.182761925,4.182761908,4.31478405, 
Voice_and_Piano_5_uTVS_44.27_per.wav,44.27,2.875848762,2.87584877,2.999352217, 
Alto_Sax_16_HPTSM_166.7_per.wav,166.7,4.049860439,4.049860477,4.261829853, 
I_Believe_it_3_PV_99.61_per.wav,99.61,4.756069115,4.756069183,4.555268049, 
Yellow_Violin_uTVS_192.4_per.wav,192.4,4.45639479,4.456394672,4.313838959, 
Voice_and_Piano_5_HPTSM_166.7_per.wav,166.7,3.75557859,3.755578518,3.315803766, 
Chiptune_PV_IPL_53.83_per.wav,53.83,3.912902077,3.912902117,4.087733746, 
Yellow_1_HPTSM_192.4_per.wav,192.4,4.240686098,4.240686178,3.979189396, 
Electropop_6_FESOLA_38.38_per.wav,38.38,1.379768568,1.37976858,1.405420065, 
Saxophones_1_PV_138.1_per.wav,138.1,4.443341561,4.443341494,4.281041145, 
Male_18_WSOLA_166.7_per.wav,166.7,3.71492681,3.71492672,3.202741623, 
Female_10_HPTSM_166.7_per.wav,166.7,3.934155267,3.934155226,3.478571892, 
Oboe_piano_2_FESOLA_82.58_per.wav,82.58,3.159880629,3.159880638,3.822318316, 
Solo_flute_1_FESOLA_65.24_per.wav,65.24,3.113868928,3.113868952,4.038869143, 
Choral_HPTSM_78.21_per.wav,78.21,3.761265209,3.761265278,3.708535671, 
Voice_and_Piano_4_HPTSM_138.1_per.wav,138.1,3.806584844,3.806584835,3.627230644, 
Chiptune_uTVS_192.4_per.wav,192.4,3.759511594,3.759511709,4.105039358, 
Male_19_uTVS_65.24_per.wav,65.24,3.453463997,3.453464031,3.787240982, 
I_Believe_it_3_uTVS_78.21_per.wav,78.21,3.739695291,3.739695311,4.043221474, 
Child_2_PV_IPL_53.83_per.wav,53.83,2.413005771,2.413005829,2.223531485, 
Child_3_PV_192.4_per.wav,192.4,2.106467014,2.106467009,3.509116173, 
Choral_HPTSM_99.61_per.wav,99.61,4.562718204,4.562718153,4.317124128, 
Female_10_uTVS_192.4_per.wav,192.4,2.959758396,2.959758401,3.530134201, 
Percussion_WSOLA_38.38_per.wav,38.38,1,1,1.523344934, 
There_is_no_way_PV_IPL_53.83_per.wav,53.83,1.708526424,1.708526433,1.824656248, 
Male_18_PV_99.61_per.wav,99.61,4.651195471,4.651195526,3.710100412, 
Alto_Sax_16_PV_IPL_65.24_per.wav,65.24,3.797651833,3.797651768,3.90563488, 
Saxophones_3_PV_IPL_44.27_per.wav,44.27,3.346062784,3.346062899,2.847168326, 
Piano_Turkish_HPTSM_82.58_per.wav,82.58,3.623203874,3.623203993,3.711807013, 
Male_9_uTVS_53.83_per.wav,53.83,1.908146303,1.908146322,2.386568427, 
Child_2_uTVS_99.61_per.wav,99.61,2.843108783,2.843108773,3.46309495, 
Shaker_01_uTVS_38.38_per.wav,38.38,2.318448544,2.318448544,3.153396845, 
C_minor_Aeolian_uTVS_166.7_per.wav,166.7,2.868283644,2.868283629,3.528577805, 
Male_5_WSOLA_78.21_per.wav,78.21,4.158071563,4.158071518,3.625473976, 
Chiptune_PV_IPL_38.38_per.wav,38.38,4.120636435,4.120636463,3.984380245, 
Sop_Sax_05_uTVS_99.61_per.wav,99.61,2.430410051,2.430410028,2.642863989, 
Ocarina_01_FESOLA_138.1_per.wav,138.1,4.702691289,4.702691317,4.552431822, 
Saxophones_1_WSOLA_44.27_per.wav,44.27,2.911092685,2.911092639,2.657411218, 
Tambourine_02_uTVS_82.58_per.wav,82.58,4.491863698,4.491863728,4.041223526, 
Female_12_WSOLA_65.24_per.wav,65.24,3.140763033,3.140763044,3.371869087, 
There_is_no_way_HPTSM_44.27_per.wav,44.27,1.625629241,1.625629246,1.77880621, 
Triangle_01_PV_IPL_78.21_per.wav,78.21,4.467409202,4.467409134,4.024647951, 
Alto_Sax_06_HPTSM_166.7_per.wav,166.7,4.323213312,4.323213339,3.903148651, 
Oboe_piano_2_FESOLA_44.27_per.wav,44.27,1.709965662,1.709965646,1.91728276, 
Tambourine_02_PV_IPL_82.58_per.wav,82.58,4.233169902,4.233169794,4.094773293, 
Alto_Sax_16_FESOLA_138.1_per.wav,138.1,4.439653985,4.439653873,4.20172739, 
Woodwinds_5_PV_78.21_per.wav,78.21,4.239839641,4.239839554,4.613747597, 
Choral_HPTSM_44.27_per.wav,44.27,2.571476896,2.571476936,2.788524866, 
Male_9_PV_IPL_166.7_per.wav,166.7,3.619733939,3.619734049,3.506714344, 
Female_BV_2_uTVS_99.61_per.wav,99.61,3.033844293,3.033844233,3.000398159, 
Male_24_PV_65.24_per.wav,65.24,3.598268157,3.59826827,3.246720791, 
Female_6_HPTSM_44.27_per.wav,44.27,2.399917797,2.399917841,2.576816797, 
Thumb_Piano_01_HPTSM_38.38_per.wav,38.38,2.851445865,2.851445913,2.604155779, 
Farmacist_2_WSOLA_38.38_per.wav,38.38,2.548985217,2.548985243,2.131845832, 
Saxophones_4_PV_IPL_192.4_per.wav,192.4,4.124442508,4.124442577,4.123429775, 
Alto_Sax_17_WSOLA_65.24_per.wav,65.24,3.633080419,3.633080482,3.814249039, 
Female_11_WSOLA_138.1_per.wav,138.1,4.402232359,4.402232409,3.87176013, 
Jazz_2_uTVS_138.1_per.wav,138.1,4.038997504,4.038997412,3.754670143, 
Voice_and_Piano_4_PV_IPL_166.7_per.wav,166.7,3.62795078,3.627950668,3.640444279, 
I_Believe_it_3_PV_38.38_per.wav,38.38,3.387855609,3.38785553,3.445505381, 
Brass_and_perc_6_FESOLA_38.38_per.wav,38.38,1.466256197,1.466256201,1.408676952, 
Female_11_WSOLA_192.4_per.wav,192.4,3.628212014,3.628211975,3.762907267, 
Male_24_uTVS_192.4_per.wav,192.4,3.353988131,3.353988171,3.578889847, 
Yellow_Violin_WSOLA_53.83_per.wav,53.83,4.535999482,4.535999537,4.219970942, 
Brass_and_perc_6_PV_IPL_53.83_per.wav,53.83,2.056575222,2.056575179,2.155678988, 
Woodwinds_3_HPTSM_166.7_per.wav,166.7,4.558432452,4.558432341,4.285727739, 
Guitar_PV_82.58_per.wav,82.58,3.988109299,3.98810935,3.85889411, 
Brass_and_perc_5_uTVS_166.7_per.wav,166.7,4.427179581,4.427179575,4.311336756, 
Sop_Sax_05_uTVS_65.24_per.wav,65.24,3.884643085,3.884643078,4.342898607, 
Sop_Sax_05_WSOLA_38.38_per.wav,38.38,3.143246031,3.143245935,3.404081345, 
Oboe_piano_2_PV_IPL_78.21_per.wav,78.21,4.639895104,4.639895201,4.399022818, 
Male_19_uTVS_44.27_per.wav,44.27,1.620083213,1.620083213,2.034113884, 
Male_13_FESOLA_82.58_per.wav,82.58,3.540419203,3.540419102,3.492341995, 
Alto_Sax_16_FESOLA_82.58_per.wav,82.58,4.211110959,4.211111069,3.873057365, 
Male_24_HPTSM_192.4_per.wav,192.4,3.357003958,3.357003927,3.412102938, 
Female_10_PV_192.4_per.wav,192.4,2.821152855,2.821152806,3.364633799, 
Ardour_1_FESOLA_65.24_per.wav,65.24,1.794857807,1.7948578,2.101901293, 
Chiptune_HPTSM_38.38_per.wav,38.38,3.671606658,3.671606541,3.694529533, 
Yellow_Violin_HPTSM_38.38_per.wav,38.38,3.85726093,3.857260942,3.799667358, 
Male_2_FESOLA_38.38_per.wav,38.38,1.838764947,1.838764966,1.730448842, 
Sop_Sax_05_WSOLA_99.61_per.wav,99.61,4.887320491,4.887320518,4.274838448, 
Oriental_2_FESOLA_65.24_per.wav,65.24,2.472896789,2.472896814,2.091995001, 
Solo_flute_3_uTVS_38.38_per.wav,38.38,3.415889515,3.415889502,3.159665346, 
Male_15_PV_138.1_per.wav,138.1,3.06288127,3.062881231,3.42781949, 
Male_21_uTVS_138.1_per.wav,138.1,3.781409876,3.781409979,3.370187759, 
Alto_Sax_06_PV_IPL_53.83_per.wav,53.83,3.729144409,3.729144335,3.845694542, 
Oboe_piano_3_PV_IPL_99.61_per.wav,99.61,4.979157626,4.979157686,4.187586308, 
Male_5_uTVS_138.1_per.wav,138.1,3.261064547,3.261064529,3.59920764, 
I_Believe_it_3_uTVS_44.27_per.wav,44.27,3.444706433,3.44470644,3.587566614, 
Female_5_PV_65.24_per.wav,65.24,2.417948132,2.417948127,2.546507955, 
Shaker_01_WSOLA_65.24_per.wav,65.24,2.986900877,2.986900926,3.554904699, 
Electropop_6_PV_38.38_per.wav,38.38,2.289082703,2.289082646,2.279882789, 
G_Minor_PV_82.58_per.wav,82.58,3.393281886,3.393281937,3.613319397, 
Male_9_FESOLA_78.21_per.wav,78.21,4.028924654,4.028924704,3.750627995, 
Alto_Sax_06_PV_IPL_166.7_per.wav,166.7,3.174559387,3.174559355,4.031313896, 
Vaccum_cleaner_2_PV_99.61_per.wav,99.61,4.603885646,4.603885651,4.460470915, 
Drums_2_HPTSM_82.58_per.wav,82.58,3.516627412,3.516627312,3.236427307, 
Guitar_PV_38.38_per.wav,38.38,2.723226308,2.723226309,2.647567511, 
Female_1_PV_65.24_per.wav,65.24,3.093740611,3.093740702,2.820895076, 
Piano_Allegro_HPTSM_78.21_per.wav,78.21,3.984128271,3.984128237,3.572013378, 
Guitar_PV_65.24_per.wav,65.24,4.083307089,4.083307028,3.567211628, 
Yellow_Violin_PV_166.7_per.wav,166.7,3.48497638,3.484976292,4.168573141, 
Choral_uTVS_192.4_per.wav,192.4,3.849045788,3.849045753,3.622665882, 
Yellow_Violin_HPTSM_78.21_per.wav,78.21,4.532630868,4.53263092,4.520374775, 
C_minor_Aeolian_PV_IPL_44.27_per.wav,44.27,1.651007426,1.651007414,1.759765029, 
Percussion_uTVS_38.38_per.wav,38.38,1.969845112,1.969845116,2.138687968, 
Female_12_PV_82.58_per.wav,82.58,3.368956793,3.368956804,3.441168547, 
Jazz_1_FESOLA_99.61_per.wav,99.61,4.48511772,4.485117674,4.172319651, 
Female_opera_HPTSM_166.7_per.wav,166.7,4.180676513,4.18067646,3.624409199, 
Oboe_cello_2_WSOLA_192.4_per.wav,192.4,3.992814664,3.992814779,3.614838362, 
Shaker_01_HPTSM_138.1_per.wav,138.1,3.707248675,3.707248688,4.266585112, 
Bass_2_FESOLA_99.61_per.wav,99.61,4.87451632,4.874516249,4.201862812, 
Female_11_PV_192.4_per.wav,192.4,3.139025916,3.139025927,3.837922812, 
Synth_Bass_1_PV_65.24_per.wav,65.24,1.819882306,1.819882333,1.887091815, 
Female_1_uTVS_78.21_per.wav,78.21,3.4359372,3.435937166,3.684302092, 
Male_5_FESOLA_166.7_per.wav,166.7,3.873739834,3.873739719,3.744153976, 
Thumb_Piano_01_WSOLA_138.1_per.wav,138.1,4.70778323,4.707783222,3.977148294, 
Solo_flute_1_FESOLA_192.4_per.wav,192.4,4.117097209,4.117097139,4.079985619, 
Female_5_PV_38.38_per.wav,38.38,2.408057333,2.408057332,2.376375556, 
Male_13_PV_53.83_per.wav,53.83,2.728327483,2.728327513,2.798328638, 
Tambourine_01_FESOLA_99.61_per.wav,99.61,5,5,4.309875727, 
Bass_2_PV_82.58_per.wav,82.58,3.472791916,3.47279191,3.35116744, 
Percussion_HPTSM_38.38_per.wav,38.38,1.219089486,1.219089493,1.330498159, 
Male_9_PV_78.21_per.wav,78.21,2.151608387,2.151608348,3.128193378, 
Male_8_PV_78.21_per.wav,78.21,2.843235063,2.843235016,2.773058295, 
Female_6_WSOLA_82.58_per.wav,82.58,4.749288497,4.749288559,4.10789609, 
Female_10_FESOLA_65.24_per.wav,65.24,2.572311646,2.57231164,3.165347338, 
Rock_2_WSOLA_53.83_per.wav,53.83,2.424718701,2.424718738,2.232442379, 
Male_2_PV_IPL_78.21_per.wav,78.21,3.830106996,3.830106974,4.028561592, 
Rain_Stick_St_05_PV_IPL_82.58_per.wav,82.58,3.311410016,3.31140995,3.251504898, 
Female_opera_WSOLA_38.38_per.wav,38.38,1.877822619,1.877822638,1.718973279, 
Percussion_HPTSM_82.58_per.wav,82.58,1.5974041,1.597404122,1.834327281, 
Male_19_FESOLA_138.1_per.wav,138.1,3.624531295,3.624531269,3.859734535, 
Piano_Turkish_FESOLA_138.1_per.wav,138.1,2.788474732,2.788474679,3.027705193, 
I_Believe_it_3_FESOLA_166.7_per.wav,166.7,3.467676674,3.46767664,3.241127253, 
Female_BV_2_PV_65.24_per.wav,65.24,3.562524458,3.562524557,3.491990566, 
Piano_Allegro_PV_IPL_78.21_per.wav,78.21,3.792710124,3.792710066,4.092123747, 
Brass_and_perc_6_uTVS_192.4_per.wav,192.4,3.947860195,3.947860241,3.895344257, 
Saxophones_1_PV_IPL_166.7_per.wav,166.7,4.605413997,4.605413914,4.439604998, 
Music_Box_01_PV_38.38_per.wav,38.38,1.774846006,1.774846017,1.654478908, 
Percussion_uTVS_82.58_per.wav,82.58,3.923960566,3.923960447,3.237551212, 
Saxophones_1_uTVS_82.58_per.wav,82.58,4.509694769,4.509694815,4.202181339, 
Synth_Bass_1_uTVS_138.1_per.wav,138.1,2.361939105,2.361939073,2.834513068, 
Woodwinds_3_uTVS_138.1_per.wav,138.1,4.351576932,4.351577044,3.957852125, 
Alto_Sax_08_PV_IPL_44.27_per.wav,44.27,3.905982793,3.905982733,3.790184498, 
Electropop_6_PV_IPL_82.58_per.wav,82.58,4.1947633,4.194763184,4.239046335, 
Voice_and_Piano_4_WSOLA_65.24_per.wav,65.24,2.333042915,2.33304286,2.213048577, 
Alto_Sax_16_FESOLA_53.83_per.wav,53.83,3.648566444,3.648566484,3.077718496, 
Percussion_HPTSM_44.27_per.wav,44.27,1.281616105,1.281616092,1.327826738, 
Female_BV_2_uTVS_78.21_per.wav,78.21,3.892224995,3.892225027,4.194524765, 
Thumb_Piano_01_PV_IPL_138.1_per.wav,138.1,4.583652766,4.583652735,4.220478296, 
Male_13_HPTSM_82.58_per.wav,82.58,2.826445638,2.82644558,3.18601799, 
Voice_and_Piano_5_FESOLA_38.38_per.wav,38.38,1.08560099,1.085600987,1.37242502, 
Male_2_HPTSM_99.61_per.wav,99.61,4.72643368,4.726433754,4.244550467, 
Oboe_cello_2_FESOLA_44.27_per.wav,44.27,1.737885485,1.737885475,2.537599802, 
Tambourine_01_FESOLA_53.83_per.wav,53.83,3.382370241,3.382370234,3.114882231, 
Alto_Sax_16_PV_99.61_per.wav,99.61,4.724102681,4.724102736,4.556544781, 
Alto_Sax_08_FESOLA_192.4_per.wav,192.4,4.145472566,4.145472527,4.48031354, 
Alto_Sax_08_PV_IPL_192.4_per.wav,192.4,4.501638559,4.501638651,4.261146069, 
Solo_flute_3_FESOLA_138.1_per.wav,138.1,4.160819071,4.160819054,4.200583458, 
Male_19_uTVS_53.83_per.wav,53.83,2.396176269,2.396176219,2.318291783, 
Thumb_Piano_01_HPTSM_99.61_per.wav,99.61,4.614365078,4.614365101,4.15476799, 
Sop_Sax_05_PV_IPL_53.83_per.wav,53.83,4.361250804,4.361250877,4.479528904, 
Rain_Stick_St_05_HPTSM_138.1_per.wav,138.1,4.445069894,4.44506979,4.232175112, 
There_is_no_way_PV_82.58_per.wav,82.58,3.546941409,3.546941519,3.82074976, 
Piano_Allegro_HPTSM_138.1_per.wav,138.1,3.645392942,3.645392895,3.563619375, 
Rain_Stick_St_04_uTVS_38.38_per.wav,38.38,1.557452633,1.557452619,2.234000921, 
Female_6_uTVS_44.27_per.wav,44.27,2.506336048,2.506336093,2.29828465, 
Male_9_uTVS_192.4_per.wav,192.4,3.880583393,3.880583286,4.056331158, 
Male_13_FESOLA_78.21_per.wav,78.21,3.515020215,3.515020132,3.106352568, 
Child_3_HPTSM_138.1_per.wav,138.1,3.914535527,3.914535522,3.844622612, 
I_Believe_it_1_HPTSM_192.4_per.wav,192.4,2.684705672,2.684705615,3.020630836, 
Female_11_HPTSM_44.27_per.wav,44.27,2.214552561,2.214552522,2.547867537, 
Vaccum_cleaner_2_WSOLA_192.4_per.wav,192.4,4.773369493,4.773369551,4.038435698, 
E_piano_1_uTVS_138.1_per.wav,138.1,3.640646029,3.640645981,2.975308537, 
Yellow_2_PV_IPL_166.7_per.wav,166.7,4.386974497,4.386974573,4.434220791, 
Solo_flute_1_WSOLA_82.58_per.wav,82.58,4.229660233,4.229660273,3.95981884, 
Woodwinds_5_PV_44.27_per.wav,44.27,3.482735377,3.482735395,3.45833087, 
Voice_and_Piano_5_FESOLA_65.24_per.wav,65.24,2.250657599,2.250657558,2.159925222, 
Female_1_PV_44.27_per.wav,44.27,2.641669031,2.641669035,2.704831719, 
Female_5_HPTSM_192.4_per.wav,192.4,3.978022766,3.978022814,3.991075039, 
C_minor_Aeolian_HPTSM_65.24_per.wav,65.24,2.550084986,2.550084949,2.827178597, 
Solo_flute_1_uTVS_44.27_per.wav,44.27,3.496034599,3.496034622,3.313178301, 
Alto_Sax_06_PV_44.27_per.wav,44.27,3.645268722,3.645268679,3.607495785, 
Bass_2_WSOLA_138.1_per.wav,138.1,4.056626391,4.05662632,3.583903313, 
Sop_Sax_05_PV_IPL_82.58_per.wav,82.58,5,5,4.423543215, 
I_Believe_it_3_PV_78.21_per.wav,78.21,3.067771134,3.067771196,3.518276453, 
Woodwinds_3_uTVS_192.4_per.wav,192.4,3.801765859,3.801765919,3.75445652, 
Rain_Stick_St_05_uTVS_53.83_per.wav,53.83,2.825039241,2.825039268,3.113352299, 
Voice_and_Piano_4_PV_65.24_per.wav,65.24,3.231863521,3.231863499,3.137495041, 
Rock_2_uTVS_53.83_per.wav,53.83,1.935706903,1.935706913,2.369596958, 
Child_2_uTVS_44.27_per.wav,44.27,2.253401746,2.253401756,2.638488889, 
C_minor_Aeolian_WSOLA_82.58_per.wav,82.58,2.498871282,2.498871326,3.001506329, 
Female_12_HPTSM_53.83_per.wav,53.83,2.81910728,2.819107294,3.048100471, 
Brass_and_perc_10_PV_IPL_78.21_per.wav,78.21,4.265084538,4.265084505,4.42756629, 
Shaker_01_FESOLA_138.1_per.wav,138.1,3.744589915,3.744589806,3.644695282, 
Vaccum_cleaner_2_HPTSM_44.27_per.wav,44.27,3.669785541,3.6697855,3.776148081, 
Shaker_01_PV_138.1_per.wav,138.1,3.517079759,3.51707983,3.203271627, 
Child_2_WSOLA_138.1_per.wav,138.1,4.317860725,4.317860842,3.911432028, 
Female_10_uTVS_65.24_per.wav,65.24,3.172435464,3.172435522,3.639541388, 
Saxophones_3_HPTSM_53.83_per.wav,53.83,4.033761437,4.033761501,3.841903925, 
Male_8_PV_53.83_per.wav,53.83,2.262776931,2.262776971,2.398060203, 
Alto_Sax_08_WSOLA_53.83_per.wav,53.83,4.106401269,4.106401205,4.152001381, 
Brass_and_perc_5_FESOLA_38.38_per.wav,38.38,2.111742227,2.111742258,1.707743824, 
Alto_Sax_07_PV_78.21_per.wav,78.21,4.057084445,4.05708456,3.885760069, 
Female_10_FESOLA_38.38_per.wav,38.38,1.790680058,1.790680051,1.597022593, 
Child_1_PV_IPL_192.4_per.wav,192.4,4.275181328,4.275181293,4.221482515, 
Vaccum_cleaner_2_FESOLA_166.7_per.wav,166.7,3.831247663,3.831247568,4.150288105, 
Female_11_PV_IPL_99.61_per.wav,99.61,4.473060955,4.473060846,4.143545151, 
Female_9_PV_IPL_78.21_per.wav,78.21,4.445320241,4.445320129,4.049580574, 
Ocarina_01_uTVS_65.24_per.wav,65.24,4.826231491,4.82623148,4.466735601, 
Child_3_PV_IPL_38.38_per.wav,38.38,1.797537042,1.797537029,1.76932615, 
Child_2_PV_99.61_per.wav,99.61,4.728742044,4.728742123,4.346214771, 
Yellow_1_uTVS_53.83_per.wav,53.83,3.61854043,3.618540525,3.670985699, 
Female_10_PV_IPL_65.24_per.wav,65.24,3.326513892,3.326514006,3.379994869, 
Electropop_6_PV_166.7_per.wav,166.7,3.279154422,3.279154539,2.743445516, 
Woodwinds_3_uTVS_78.21_per.wav,78.21,4.101521316,4.101521254,4.11194706, 
Tambourine_02_WSOLA_53.83_per.wav,53.83,2.33673106,2.336731076,2.561255097, 
Male_23_FESOLA_99.61_per.wav,99.61,4.714031246,4.714031219,3.744688511, 
Female_11_FESOLA_65.24_per.wav,65.24,2.796675516,2.796675563,2.865891814, 
Male_8_FESOLA_82.58_per.wav,82.58,4.435815311,4.435815334,3.488977194, 
Female_BV_1_PV_IPL_192.4_per.wav,192.4,3.155671197,3.15567112,3.273860693, 
Child_1_FESOLA_65.24_per.wav,65.24,3.93182891,3.931828976,3.449337482, 
Male_21_uTVS_44.27_per.wav,44.27,2.111147361,2.111147404,2.169831514, 
Chiptune_FESOLA_166.7_per.wav,166.7,3.448871545,3.448871613,3.282332659, 
Jazz_2_uTVS_44.27_per.wav,44.27,2.492967959,2.492967963,2.649289608, 
Jazz_1_FESOLA_138.1_per.wav,138.1,1.961775247,1.961775243,2.583155751, 
Alto_Sax_06_WSOLA_38.38_per.wav,38.38,3.369445788,3.369445801,3.350625277, 
